Index,Time,debug_X,debug_Y,((robot).imu)->data[10]
22417,22.417328,280.5,-518.799988,-10.0744629
22418,22.418348,280.5,-518.799988,-10.0744629
22419,22.419341,280.5,-519,-10.0854492
22420,22.420329,280.5,-519,-10.0854492
22421,22.421328,280.5,-519.099976,-10.0964355
22422,22.422324,280.5,-519.099976,-10.0964355
22423,22.423323,280.5,-519.299988,-10.1074219
22424,22.424327,280.5,-519.299988,-10.1074219
22425,22.425326,280.600006,-519.5,-10.1239014
22426,22.426322,280.600006,-519.5,-10.1239014
22427,22.427325,280.5,-519.700012,-10.1348877
22428,22.428328,280.5,-519.700012,-10.1348877
22429,22.429352,280.5,-520,-10.145874
22430,22.430343,280.5,-520,-10.145874
22431,22.431322,280.5,-520.200012,-10.1623535
22432,22.432328,280.5,-520.200012,-10.1623535
22433,22.433323,280.5,-520.5,-10.1733398
22434,22.434322,280.5,-520.5,-10.1733398
22435,22.435325,280.5,-520.700012,-10.1843262
22436,22.436323,280.5,-520.700012,-10.1843262
22437,22.437329,280.5,-521,-10.1953125
22438,22.438328,280.5,-521,-10.1953125
22439,22.439322,280.399994,-521.299988,-10.2062988
22440,22.440342,280.399994,-521.299988,-10.2062988
22441,22.441329,280.399994,-521.599976,-10.2062988
22442,22.442328,280.399994,-521.599976,-10.211792
22443,22.443323,280.399994,-521.599976,-10.211792
22444,22.444329,280.399994,-521.599976,-10.2227783
22445,22.445339,280.399994,-522.299988,-10.2227783
22446,22.446326,280.399994,-522.299988,-10.2227783
22447,22.447328,280.399994,-522.700012,-10.2392578
22448,22.448323,280.399994,-522.700012,-10.2392578
22449,22.449329,280.299988,-523,-10.2392578
22450,22.450336,280.299988,-523,-10.2502441
22451,22.451324,280.299988,-523.200012,-10.2502441
22452,22.452322,280.299988,-523.200012,-10.2557373
22453,22.453325,280.299988,-523.299988,-10.2557373
22454,22.454324,280.299988,-523.299988,-10.2667236
22455,22.455327,280.299988,-523.5,-10.2667236
22456,22.456325,280.299988,-523.5,-10.2667236
22457,22.457323,280.200012,-523.799988,-10.27771
22458,22.458322,280.200012,-523.799988,-10.27771
22459,22.459325,280.200012,-524.200012,-10.27771
22460,22.460337,280.200012,-524.200012,-10.2832031
22461,22.461324,280.200012,-524.5,-10.2832031
22462,22.462323,280.200012,-524.5,-10.2886963
22463,22.463326,280.100006,-524.900024,-10.2886963
22464,22.464324,280.100006,-524.900024,-10.2886963
22465,22.465328,280.100006,-525.200012,-10.2886963
22466,22.466327,280.100006,-525.200012,-10.2886963
22467,22.467326,280.100006,-525.599976,-10.2996826
22468,22.468325,280.100006,-525.599976,-10.2996826
22469,22.469328,280,-525.900024,-10.2996826
22470,22.470328,280,-525.900024,-10.3051758
22471,22.471364,280,-526.299988,-10.3051758
22472,22.472329,280,-526.299988,-10.3051758
22473,22.473325,280,-526.599976,-10.3051758
22474,22.474325,280,-526.599976,-10.3106689
22475,22.475328,280,-527,-10.3106689
22476,22.476328,280,-527,-10.3106689
22477,22.477326,279.899994,-527.299988,-10.3161621
22478,22.478325,279.899994,-527.299988,-10.3161621
22479,22.479329,279.899994,-527.700012,-10.3161621
22480,22.480328,279.899994,-527.700012,-10.3161621
22481,22.481324,279.899994,-528,-10.3161621
22482,22.482341,279.899994,-528,-10.3161621
22483,22.483329,279.899994,-528.400024,-10.3161621
22484,22.484328,279.899994,-528.400024,-10.3161621
22485,22.485324,279.899994,-528.700012,-10.3161621
22486,22.486323,279.899994,-528.700012,-10.3161621
22487,22.487322,279.799988,-529.099976,-10.3326416
22488,22.488329,279.799988,-529.099976,-10.3326416
22489,22.489324,279.799988,-529.400024,-10.3326416
22490,22.490324,279.799988,-529.400024,-10.3326416
22491,22.491328,279.799988,-529.799988,-10.3381348
22492,22.492359,279.799988,-529.799988,-10.3381348
22493,22.493323,279.799988,-530.200012,-10.3436279
22494,22.494327,279.799988,-530.200012,-10.3436279
22495,22.495326,279.799988,-530.5,-10.3491211
22496,22.496328,279.799988,-530.5,-10.3491211
22497,22.497329,279.799988,-530.900024,-10.3491211
22498,22.498324,279.799988,-530.900024,-10.3491211
22499,22.499323,279.799988,-531.200012,-10.3491211
22500,22.500399,279.799988,-531.200012,-10.3491211
22501,22.501325,279.799988,-531.599976,-10.3491211
22502,22.502367,279.799988,-531.599976,-10.3491211
22503,22.503323,279.799988,-532,-10.3491211
22504,22.504326,279.799988,-532,-10.3491211
22505,22.505325,279.899994,-532.299988,-10.3491211
22506,22.506328,279.899994,-532.299988,-10.3491211
22507,22.507329,279.899994,-532.700012,-10.3491211
22508,22.508324,279.899994,-532.700012,-10.3491211
22509,22.509323,279.899994,-533.099976,-10.3491211
22510,22.510326,279.899994,-533.099976,-10.3491211
22511,22.511324,279.899994,-533.400024,-10.3491211
22512,22.512351,279.899994,-533.400024,-10.3491211
22513,22.513341,280,-533.900024,-10.3491211
22514,22.514328,280,-533.900024,-10.3491211
22515,22.515327,280,-534.400024,-10.3491211
22516,22.516322,280,-534.400024,-10.3491211
22517,22.517323,280,-534.700012,-10.3491211
22518,22.518326,280,-534.700012,-10.3491211
22519,22.519325,280,-535.099976,-10.3271484
22520,22.520328,280,-535.099976,-10.3271484
22521,22.521326,280,-535.400024,-10.3161621
22522,22.522329,280,-535.400024,-10.3161621
22523,22.523328,280,-535.700012,-10.3051758
22524,22.524323,280,-535.700012,-10.3051758
22525,22.525343,280,-536.099976,-10.2941895
22526,22.526323,280,-536.099976,-10.2941895
22527,22.527324,280,-536.400024,-10.2941895
22528,22.528327,280,-536.400024,-10.2941895
22529,22.529326,280,-536.799988,-10.27771
22530,22.530328,280,-536.799988,-10.27771
22531,22.531328,280,-537.099976,-10.2667236
22532,22.532323,280,-537.099976,-10.2667236
22533,22.533323,280,-537.5,-10.2557373
22534,22.534326,280,-537.5,-10.2557373
22535,22.535350,280,-537.900024,-10.244751
22536,22.536339,280,-537.900024,-10.244751
22537,22.537322,280,-538.200012,-10.2392578
22538,22.538329,280,-538.200012,-10.2392578
22539,22.539325,280,-538.599976,-10.2282715
22540,22.540324,280,-538.599976,-10.2282715
22541,22.541328,280,-539,-10.2172852
22542,22.542327,280,-539,-10.2172852
22543,22.543323,280,-539.400024,-10.211792
22544,22.544322,280,-539.400024,-10.211792
22545,22.545326,280,-539.799988,-10.2008057
22546,22.546360,280,-539.799988,-10.2008057
22547,22.547323,280,-540.200012,-10.1898193
22548,22.548327,280,-540.200012,-10.1898193
22549,22.549326,280,-540.599976,-10.1843262
22550,22.550322,280,-540.599976,-10.1843262
22551,22.551329,280,-541,-10.1733398
22552,22.552325,280,-541,-10.1733398
22553,22.553324,280,-541.400024,-10.1623535
22554,22.554328,280,-541.400024,-10.1623535
22555,22.555327,280,-541.799988,-10.1568604
22556,22.556323,280,-541.799988,-10.1568604
22557,22.557366,280,-542.099976,-10.1568604
22558,22.558342,280,-542.099976,-10.1568604
22559,22.559322,280,-542.5,-10.1513672
22560,22.560329,280,-542.5,-10.1513672
22561,22.561323,280,-542.900024,-10.1513672
22562,22.562329,280,-542.900024,-10.1513672
22563,22.563324,280,-543.299988,-10.1513672
22564,22.564322,280,-543.299988,-10.1513672
22565,22.565325,280,-543.700012,-10.145874
22566,22.566323,280,-543.700012,-10.145874
22567,22.567340,280,-544.099976,-10.145874
22568,22.568322,280,-544.099976,-10.145874
22569,22.569325,279.899994,-544.5,-10.145874
22570,22.570324,279.899994,-544.5,-10.145874
22571,22.571327,279.899994,-544.900024,-10.145874
22572,22.572325,279.899994,-544.900024,-10.145874
22573,22.573328,279.899994,-545.200012,-10.1403809
22574,22.574327,279.899994,-545.200012,-10.1403809
22575,22.575322,279.899994,-545.599976,-10.1403809
22576,22.576328,279.899994,-545.599976,-10.1403809
22577,22.577326,279.899994,-546,-10.1348877
22578,22.578433,279.899994,-546,-10.1348877
22579,22.579328,279.899994,-546.299988,-10.1293945
22580,22.580323,279.899994,-546.299988,-10.1293945
22581,22.581322,279.799988,-546.700012,-10.1239014
22582,22.582325,279.799988,-546.700012,-10.1239014
22583,22.583323,279.799988,-547,-10.1239014
22584,22.584326,279.799988,-547,-10.1184082
22585,22.585325,279.799988,-547.400024,-10.1184082
22586,22.586328,279.799988,-547.400024,-10.1184082
22587,22.587329,279.799988,-547.700012,-10.1074219
22588,22.588324,279.799988,-547.700012,-10.1074219
22589,22.589379,279.799988,-548.099976,-10.1074219
22590,22.590324,279.799988,-548.099976,-10.1019287
22591,22.591327,279.799988,-548.400024,-10.1019287
22592,22.592326,279.799988,-548.400024,-10.1019287
22593,22.593329,279.799988,-548.799988,-10.0964355
22594,22.594327,279.799988,-548.799988,-10.0964355
22595,22.595322,279.799988,-549.099976,-10.0909424
22596,22.596329,279.799988,-549.099976,-10.0909424
22597,22.597328,279.799988,-549.5,-10.0909424
22598,22.598327,279.799988,-549.5,-10.0854492
22599,22.599322,279.700012,-549.799988,-10.0854492
22600,22.600430,279.700012,-549.799988,-10.0909424
22601,22.601325,279.700012,-550.200012,-10.0909424
22602,22.602329,279.700012,-550.200012,-10.0909424
22603,22.603329,279.700012,-550.599976,-10.0964355
22604,22.604324,279.700012,-550.599976,-10.0964355
22605,22.605324,279.600006,-550.900024,-10.0964355
22606,22.606327,279.600006,-550.900024,-10.0964355
22607,22.607330,279.600006,-551.299988,-10.0964355
22608,22.608325,279.600006,-551.299988,-10.1019287
22609,22.609390,279.5,-551.599976,-10.1019287
22610,22.610385,279.5,-551.599976,-10.1019287
22611,22.611326,279.5,-552,-10.1074219
22612,22.612322,279.5,-552,-10.1074219
22613,22.613322,279.399994,-552.299988,-10.112915
22614,22.614325,279.399994,-552.299988,-10.112915
22615,22.615325,279.299988,-552.700012,-10.112915
22616,22.616328,279.299988,-552.700012,-10.112915
22617,22.617323,279.299988,-553,-10.112915
22618,22.618326,279.299988,-553,-10.1293945
22619,22.619326,279.200012,-553.400024,-10.1293945
22620,22.620329,279.200012,-553.400024,-10.1293945
22621,22.621370,279.200012,-553.700012,-10.1403809
22622,22.622323,279.200012,-553.700012,-10.1403809
22623,22.623327,279.100006,-554.099976,-10.1403809
22624,22.624326,279.100006,-554.099976,-10.1403809
22625,22.625322,279.100006,-554.5,-10.1403809
22626,22.626329,279.100006,-554.5,-10.1403809
22627,22.627327,279.100006,-554.799988,-10.178833
22628,22.628324,279.100006,-554.799988,-10.178833
22629,22.629327,279,-555.200012,-10.178833
22630,22.630326,279,-555.200012,-10.178833
22631,22.631329,279,-555.599976,-10.178833
22632,22.632432,279,-555.599976,-10.178833
22633,22.633325,278.899994,-555.900024,-10.2282715
22634,22.634328,278.899994,-555.900024,-10.2282715
22635,22.635327,278.899994,-556.400024,-10.2392578
22636,22.636322,278.899994,-556.400024,-10.2392578
22637,22.637323,278.899994,-556.799988,-10.2392578
22638,22.638326,278.899994,-556.799988,-10.2392578
22639,22.639325,278.799988,-557.200012,-10.2557373
22640,22.640328,278.799988,-557.200012,-10.2557373
22641,22.641326,278.799988,-557.5,-10.2557373
22642,22.642329,278.799988,-557.5,-10.2557373
22643,22.643341,278.799988,-557.799988,-10.2612305
22644,22.644328,278.799988,-557.799988,-10.2612305
22645,22.645327,278.799988,-558.099976,-10.2667236
22646,22.646322,278.799988,-558.099976,-10.2667236
22647,22.647323,278.700012,-558.400024,-10.2667236
22648,22.648326,278.700012,-558.400024,-10.2667236
22649,22.649325,278.700012,-558.799988,-10.2722168
22650,22.650328,278.700012,-558.799988,-10.2722168
22651,22.651326,278.700012,-559.099976,-10.27771
22652,22.652329,278.700012,-559.099976,-10.27771
22653,22.653342,278.600006,-559.5,-10.2832031
22654,22.654329,278.600006,-559.5,-10.2832031
22655,22.655328,278.600006,-559.799988,-10.2832031
22656,22.656322,278.600006,-559.799988,-10.2832031
22657,22.657324,278.600006,-560.200012,-10.2832031
22658,22.658327,278.600006,-560.200012,-10.2832031
22659,22.659326,278.600006,-560.5,-10.2832031
22660,22.660328,278.600006,-560.5,-10.2832031
22661,22.661327,278.5,-560.900024,-10.2832031
22662,22.662322,278.5,-560.900024,-10.2832031
22663,22.663343,278.5,-561.299988,-10.27771
22664,22.664323,278.5,-561.299988,-10.27771
22665,22.665337,278.5,-561.599976,-10.27771
22666,22.666325,278.5,-561.599976,-10.27771
22667,22.667328,278.399994,-562,-10.27771
22668,22.668324,278.399994,-562,-10.27771
22669,22.669323,278.399994,-562.299988,-10.2722168
22670,22.670326,278.399994,-562.299988,-10.2722168
22671,22.671326,278.399994,-562.700012,-10.2667236
22672,22.672329,278.399994,-562.700012,-10.2667236
22673,22.673344,278.399994,-563.099976,-10.2667236
22674,22.674324,278.399994,-563.099976,-10.2667236
22675,22.675323,278.299988,-563.400024,-10.2612305
22676,22.676327,278.299988,-563.400024,-10.2612305
22677,22.677329,278.299988,-563.799988,-10.2612305
22678,22.678325,278.299988,-563.799988,-10.2612305
22679,22.679324,278.299988,-564.299988,-10.2557373
22680,22.680328,278.299988,-564.299988,-10.2557373
22681,22.681327,278.200012,-564.799988,-10.2502441
22682,22.682323,278.200012,-564.799988,-10.2502441
22683,22.683415,278.200012,-565.099976,-10.244751
22684,22.684329,278.200012,-565.099976,-10.244751
22685,22.685324,278.200012,-565.400024,-10.2392578
22686,22.686324,278.200012,-565.400024,-10.2392578
22687,22.687322,278.200012,-565.799988,-10.2337646
22688,22.688329,278.200012,-565.799988,-10.2337646
22689,22.689325,278.100006,-566.700012,-10.2282715
22690,22.690324,278.100006,-566.700012,-10.2282715
22691,22.691328,278.100006,-567,-10.2227783
22692,22.692327,278.100006,-567,-10.2227783
22693,22.693329,278.100006,-567.299988,-10.2227783
22694,22.694418,278.100006,-567.299988,-10.2227783
22695,22.695329,278.100006,-567.599976,-10.2172852
22696,22.696324,278.100006,-567.599976,-10.2172852
22697,22.697326,278,-567.900024,-10.211792
22698,22.698329,278,-567.900024,-10.211792
22699,22.699328,278,-568.200012,-10.2062988
22700,22.700323,278,-568.200012,-10.2062988
22701,22.701329,278,-568.599976,-10.2008057
22702,22.702324,278,-568.599976,-10.2008057
22703,22.703322,278,-568.900024,-10.2008057
22704,22.704325,278,-568.900024,-10.1953125
22705,22.705388,278,-569.200012,-10.1898193
22706,22.706327,278,-569.200012,-10.1898193
22707,22.707326,277.899994,-569.599976,-10.1898193
22708,22.708324,277.899994,-569.599976,-10.1898193
22709,22.709327,277.899994,-569.900024,-10.1898193
22710,22.710326,277.899994,-569.900024,-10.1843262
22711,22.711329,277.899994,-570.299988,-10.1843262
22712,22.712327,277.899994,-570.299988,-10.178833
22713,22.713322,277.799988,-571.299988,-10.178833
22714,22.714329,277.799988,-571.299988,-10.1733398
22715,22.715324,277.799988,-571.599976,-10.1733398
22716,22.716363,277.799988,-571.599976,-10.1678467
22717,22.717329,277.799988,-571.799988,-10.1678467
22718,22.718324,277.799988,-571.799988,-10.1678467
22719,22.719323,277.700012,-572.400024,-10.1678467
22720,22.720350,277.700012,-572.400024,-10.1733398
22721,22.721341,277.700012,-572.700012,-10.1733398
22722,22.722329,277.700012,-572.700012,-10.1733398
22723,22.723327,277.700012,-573,-10.1733398
22724,22.724322,277.700012,-573,-10.1733398
22725,22.725329,277.600006,-573.5,-10.178833
22726,22.726324,277.600006,-573.5,-10.178833
22727,22.727326,277.600006,-573.799988,-10.178833
22728,22.728344,277.600006,-573.799988,-10.1843262
22729,22.729324,277.600006,-574.200012,-10.1843262
22730,22.730323,277.600006,-574.200012,-10.1843262
22731,22.731327,277.5,-574.5,-10.1898193
22732,22.732326,277.5,-574.5,-10.1898193
22733,22.733322,277.5,-574.799988,-10.1898193
22734,22.734329,277.5,-574.799988,-10.1898193
22735,22.735325,277.5,-575.099976,-10.1953125
22736,22.736324,277.5,-575.099976,-10.1953125
22737,22.737347,277.5,-575.400024,-10.1953125
22738,22.738340,277.5,-575.400024,-10.2008057
22739,22.739328,277.5,-575.700012,-10.2008057
22740,22.740327,277.5,-575.700012,-10.2008057
22741,22.741323,277.5,-576.099976,-10.2062988
22742,22.742322,277.5,-576.099976,-10.2062988
22743,22.743326,277.5,-576.400024,-10.2172852
22744,22.744325,277.5,-576.400024,-10.2172852
22745,22.745329,277.5,-576.700012,-10.2227783
22746,22.746328,277.5,-576.700012,-10.2227783
22747,22.747327,277.5,-577.099976,-10.2227783
22748,22.748350,277.5,-577.099976,-10.2337646
22749,22.749337,277.5,-577.400024,-10.2337646
22750,22.750325,277.5,-577.400024,-10.2337646
22751,22.751325,277.5,-577.799988,-10.2392578
22752,22.752328,277.5,-577.799988,-10.2392578
22753,22.753328,277.5,-578.099976,-10.244751
22754,22.754323,277.5,-578.099976,-10.244751
22755,22.755323,277.5,-578.5,-10.2502441
22756,22.756326,277.5,-578.5,-10.2502441
22757,22.757328,277.5,-578.900024,-10.2502441
22758,22.758323,277.5,-578.900024,-10.2612305
22759,22.759344,277.5,-579.200012,-10.2612305
22760,22.760323,277.5,-579.200012,-10.2612305
22761,22.761329,277.5,-579.599976,-10.2612305
22762,22.762324,277.5,-579.599976,-10.2612305
22763,22.763323,277.5,-579.900024,-10.2612305
22764,22.764326,277.5,-579.900024,-10.2612305
22765,22.765324,277.5,-580.299988,-10.2612305
22766,22.766327,277.5,-580.299988,-10.2612305
22767,22.767329,277.5,-580.599976,-10.2667236
22768,22.768324,277.5,-580.599976,-10.2667236
22769,22.769339,277.5,-581,-10.2667236
22770,22.770326,277.5,-581,-10.2667236
22771,22.771325,277.5,-581.299988,-10.2667236
22772,22.772328,277.5,-581.299988,-10.2667236
22773,22.773327,277.5,-581.599976,-10.2667236
22774,22.774322,277.5,-581.599976,-10.2667236
22775,22.775328,277.5,-582,-10.2667236
22776,22.776338,277.5,-582,-10.2667236
22777,22.777328,277.5,-582.299988,-10.2667236
22778,22.778326,277.5,-582.299988,-10.2667236
22779,22.779341,277.5,-582.599976,-10.2722168
22780,22.780328,277.5,-582.599976,-10.2722168
22781,22.781327,277.5,-583,-10.2722168
22782,22.782322,277.5,-583,-10.2722168
22783,22.783328,277.5,-583.299988,-10.2722168
22784,22.784323,277.5,-583.299988,-10.2722168
22785,22.785329,277.399994,-583.700012,-10.2722168
22786,22.786324,277.399994,-583.700012,-10.2722168
22787,22.787326,277.399994,-584,-10.2722168
22788,22.788329,277.399994,-584,-10.2722168
22789,22.789373,277.399994,-584.400024,-10.27771
22790,22.790325,277.399994,-584.400024,-10.27771
22791,22.791328,277.399994,-584.700012,-10.27771
22792,22.792327,277.399994,-584.700012,-10.27771
22793,22.793322,277.399994,-585.099976,-10.27771
22794,22.794329,277.399994,-585.099976,-10.27771
22795,22.795325,277.399994,-585.400024,-10.2832031
22796,22.796325,277.399994,-585.400024,-10.2832031
22797,22.797323,277.399994,-585.799988,-10.2832031
22798,22.798322,277.399994,-585.799988,-10.2832031
22799,22.799326,277.299988,-586.099976,-10.2886963
22800,22.800325,277.299988,-586.099976,-10.2886963
22801,22.801336,277.299988,-586.5,-10.2886963
22802,22.802328,277.299988,-586.5,-10.2886963
22803,22.803324,277.299988,-586.900024,-10.2941895
22804,22.804323,277.299988,-586.900024,-10.2941895
22805,22.805327,277.299988,-587.200012,-10.2996826
22806,22.806326,277.299988,-587.200012,-10.2996826
22807,22.807325,277.200012,-587.599976,-10.2996826
22808,22.808324,277.200012,-587.599976,-10.2996826
22809,22.809328,277.200012,-588,-10.3051758
22810,22.810327,277.200012,-588,-10.3051758
22811,22.811323,277.200012,-588.299988,-10.3051758
22812,22.812339,277.200012,-588.299988,-10.3051758
22813,22.813327,277.100006,-588.700012,-10.3106689
22814,22.814327,277.100006,-588.700012,-10.3106689
22815,22.815322,277.100006,-589.099976,-10.3161621
22816,22.816329,277.100006,-589.099976,-10.3161621
22817,22.817328,277.100006,-589.400024,-10.3161621
22818,22.818327,277.100006,-589.400024,-10.3161621
22819,22.819323,277.100006,-589.799988,-10.3161621
22820,22.820322,277.100006,-589.799988,-10.3216553
22821,22.821326,277.100006,-590.200012,-10.3216553
22822,22.822337,277.100006,-590.200012,-10.3216553
22823,22.823325,277.100006,-590.5,-10.3216553
22824,22.824322,277.100006,-590.5,-10.3216553
22825,22.825325,277,-591,-10.3216553
22826,22.826323,277,-591,-10.3271484
22827,22.827338,277,-591.5,-10.3271484
22828,22.828325,277,-591.5,-10.3271484
22829,22.829323,277,-591.799988,-10.3271484
22830,22.830326,277,-591.799988,-10.3271484
22831,22.831324,277,-592.099976,-10.3271484
22832,22.832327,277,-592.099976,-10.3326416
22833,22.833375,277,-592.400024,-10.3326416
22834,22.834325,277,-592.400024,-10.3326416
22835,22.835329,277,-592.799988,-10.3326416
22836,22.836327,277,-592.799988,-10.3326416
22837,22.837325,277,-593.099976,-10.3326416
22838,22.838324,277,-593.099976,-10.3326416
22839,22.839327,277,-593.400024,-10.3326416
22840,22.840325,277,-593.400024,-10.3271484
22841,22.841328,277,-593.700012,-10.3271484
22842,22.842327,277,-593.700012,-10.3216553
22843,22.843325,277,-594.099976,-10.3216553
22844,22.844340,277,-594.099976,-10.3161621
22845,22.845327,276.899994,-594.5,-10.3161621
22846,22.846325,276.899994,-594.5,-10.3106689
22847,22.847323,276.899994,-594.799988,-10.3106689
22848,22.848322,276.899994,-594.799988,-10.2996826
22849,22.849325,276.899994,-595.200012,-10.2996826
22850,22.850323,276.899994,-595.200012,-10.2941895
22851,22.851326,276.899994,-595.599976,-10.2941895
22852,22.852325,276.899994,-595.599976,-10.2886963
22853,22.853328,276.899994,-595.900024,-10.2886963
22854,22.854326,276.899994,-595.900024,-10.2832031
22855,22.855341,276.799988,-596.299988,-10.2832031
22856,22.856328,276.799988,-596.299988,-10.27771
22857,22.857322,276.799988,-596.599976,-10.27771
22858,22.858325,276.799988,-596.599976,-10.2722168
22859,22.859325,276.799988,-597,-10.2722168
22860,22.860328,276.799988,-597,-10.2722168
22861,22.861328,276.799988,-597.400024,-10.2722168
22862,22.862323,276.799988,-597.400024,-10.2722168
22863,22.863322,276.700012,-597.799988,-10.2722168
22864,22.864326,276.700012,-597.799988,-10.2722168
22865,22.865325,276.700012,-598.200012,-10.2722168
22866,22.866338,276.700012,-598.200012,-10.2722168
22867,22.867329,276.600006,-598.599976,-10.2722168
22868,22.868328,276.600006,-598.599976,-10.2722168
22869,22.869324,276.600006,-599,-10.2722168
22870,22.870323,276.600006,-599,-10.2722168
22871,22.871327,276.600006,-599.400024,-10.2722168
22872,22.872326,276.600006,-599.400024,-10.2722168
22873,22.873322,276.5,-599.799988,-10.2722168
22874,22.874329,276.5,-599.799988,-10.2722168
22875,22.875325,276.5,-600.200012,-10.2722168
22876,22.876361,276.5,-600.200012,-10.2722168
22877,22.877324,276.5,-600.599976,-10.2722168
22878,22.878328,276.5,-600.599976,-10.2667236
22879,22.879328,276.399994,-601,-10.2667236
22880,22.880323,276.399994,-601,-10.2667236
22881,22.881322,276.399994,-601.400024,-10.2667236
22882,22.882326,276.399994,-601.400024,-10.2667236
22883,22.883325,276.399994,-601.799988,-10.2667236
22884,22.884329,276.399994,-601.799988,-10.2667236
22885,22.885328,276.299988,-602.200012,-10.2667236
22886,22.886342,276.299988,-602.200012,-10.2667236
22887,22.887325,276.299988,-602.599976,-10.2667236
22888,22.888337,276.299988,-602.599976,-10.2667236
22889,22.889323,276.299988,-602.900024,-10.2667236
22890,22.890329,276.299988,-602.900024,-10.2667236
22891,22.891324,276.299988,-603.299988,-10.2667236
22892,22.892323,276.299988,-603.299988,-10.2667236
22893,22.893326,276.299988,-603.700012,-10.2667236
22894,22.894324,276.299988,-603.700012,-10.2667236
22895,22.895327,276.200012,-604,-10.2667236
22896,22.896325,276.200012,-604,-10.2667236
22897,22.897323,276.200012,-604.400024,-10.2667236
22898,22.898370,276.200012,-604.400024,-10.2667236
22899,22.899324,276.200012,-604.799988,-10.2667236
22900,22.900327,276.200012,-604.799988,-10.2667236
22901,22.901325,276.200012,-605.099976,-10.2612305
22902,22.902328,276.200012,-605.099976,-10.2612305
22903,22.903327,276.200012,-605.5,-10.2612305
22904,22.904322,276.200012,-605.5,-10.2612305
22905,22.905328,276.200012,-605.799988,-10.2557373
22906,22.906323,276.200012,-605.799988,-10.2557373
22907,22.907325,276.200012,-606.200012,-10.2557373
22908,22.908368,276.200012,-606.200012,-10.2557373
22909,22.909328,276.200012,-606.5,-10.2557373
22910,22.910323,276.200012,-606.5,-10.2557373
22911,22.911322,276.200012,-606.900024,-10.2557373
22912,22.912325,276.200012,-606.900024,-10.2557373
22913,22.913323,276.200012,-607.299988,-10.2557373
22914,22.914326,276.200012,-607.299988,-10.2557373
22915,22.915325,276.200012,-607.599976,-10.2557373
22916,22.916328,276.200012,-607.599976,-10.2557373
22917,22.917329,276.200012,-608,-10.244751
22918,22.918369,276.200012,-608,-10.244751
22919,22.919328,276.100006,-608.299988,-10.244751
22920,22.920323,276.100006,-608.299988,-10.244751
22921,22.921329,276.100006,-608.700012,-10.244751
22922,22.922324,276.100006,-608.700012,-10.244751
22923,22.923323,276.100006,-609,-10.244751
22924,22.924327,276.100006,-609,-10.244751
22925,22.925326,276.100006,-609.400024,-10.2392578
22926,22.926329,276.100006,-609.400024,-10.2392578
22927,22.927323,276.100006,-609.700012,-10.2392578
22928,22.928327,276.100006,-609.700012,-10.2392578
22929,22.929338,276.100006,-610.099976,-10.2392578
22930,22.930324,276.100006,-610.099976,-10.2392578
22931,22.931328,276.200012,-610.400024,-10.2392578
22932,22.932328,276.200012,-610.400024,-10.2392578
22933,22.933323,276.200012,-610.799988,-10.2392578
22934,22.934322,276.200012,-610.799988,-10.2392578
22935,22.935326,276.200012,-611.200012,-10.2392578
22936,22.936325,276.200012,-611.200012,-10.2392578
22937,22.937324,276.200012,-611.5,-10.2392578
22938,22.938323,276.200012,-611.5,-10.2392578
22939,22.939327,276.200012,-611.900024,-10.2392578
22940,22.940327,276.200012,-611.900024,-10.2392578
22941,22.941410,276.200012,-612.200012,-10.2392578
22942,22.942329,276.200012,-612.200012,-10.2392578
22943,22.943325,276.200012,-612.599976,-10.2392578
22944,22.944342,276.200012,-612.599976,-10.2392578
22945,22.945322,276.200012,-612.900024,-10.2392578
22946,22.946329,276.200012,-612.900024,-10.2392578
22947,22.947328,276.200012,-613.299988,-10.2392578
22948,22.948327,276.200012,-613.299988,-10.2392578
22949,22.949323,276.200012,-613.599976,-10.2392578
22950,22.950322,276.200012,-613.599976,-10.2337646
22951,22.951341,276.200012,-614,-10.2337646
22952,22.952324,276.200012,-614,-10.2337646
22953,22.953328,276.299988,-614.299988,-10.2337646
22954,22.954327,276.299988,-614.299988,-10.2337646
22955,22.955329,276.299988,-614.700012,-10.2337646
22956,22.956327,276.299988,-614.700012,-10.2337646
22957,22.957325,276.299988,-615,-10.2337646
22958,22.958323,276.299988,-615,-10.2337646
22959,22.959326,276.299988,-615.400024,-10.2337646
22960,22.960325,276.299988,-615.400024,-10.2227783
22961,22.961340,276.299988,-615.700012,-10.2227783
22962,22.962322,276.299988,-615.700012,-10.2172852
22963,22.963326,276.299988,-616.099976,-10.2172852
22964,22.964324,276.299988,-616.099976,-10.211792
22965,22.965327,276.299988,-616.5,-10.211792
22966,22.966326,276.299988,-616.5,-10.2062988
22967,22.967324,276.299988,-616.900024,-10.2062988
22968,22.968322,276.299988,-616.900024,-10.1953125
22969,22.969325,276.299988,-617.299988,-10.1953125
22970,22.970323,276.299988,-617.299988,-10.1898193
22971,22.971326,276.299988,-617.700012,-10.1898193
22972,22.972341,276.299988,-617.700012,-10.1843262
22973,22.973328,276.299988,-618.099976,-10.1843262
22974,22.974322,276.299988,-618.099976,-10.178833
22975,22.975325,276.299988,-618.5,-10.178833
22976,22.976323,276.299988,-618.5,-10.1733398
22977,22.977329,276.299988,-618.799988,-10.1733398
22978,22.978328,276.299988,-618.799988,-10.1733398
22979,22.979323,276.299988,-619.200012,-10.1733398
