Index,Time,((robot).imu)->data[10],debug_Y,debug_X
4485,22.428323,15.0732422,-14.3794947,101.591484
4486,22.433302,15.2929688,-14.3337746,101.855644
4487,22.438322,15.4412842,-14.2677345,102.292519
4488,22.443308,15.6555176,-14.2321749,102.587166
4489,22.448320,15.7983398,-14.1813755,103.034203
4490,22.453301,16.0125732,-14.1407356,103.338997
4491,22.458322,16.1553955,-14.1000948,103.836838
4492,22.463305,16.3696289,-14.0746946,104.1772
4493,22.468317,16.5124512,-14.039134,104.690285
4494,22.473306,16.7266846,-14.0188131,105.030647
4495,22.478319,16.875,-14.0035725,105.538651
4496,22.483322,17.1112061,-14.0035725,105.889168
4497,22.488318,17.2650146,-13.9883318,106.376846
4498,22.493306,17.4957275,-13.9883318,106.696884
4499,22.498319,17.6495361,-13.9680109,107.179482
4500,22.503301,17.8747559,-13.9527702,107.504601
4501,22.508318,18.0230713,-13.9426098,107.971954
4502,22.513301,18.248291,-13.9375296,108.271675
4503,22.518321,18.3966064,-13.9375296,108.271675
4504,22.523303,18.6218262,-13.9375296,108.271675
4505,22.528317,18.7701416,-13.9375296,108.271675
4506,22.533304,18.9953613,-13.9222889,108.398682
4507,22.538318,19.1436768,-13.8918076,108.708565
4508,22.543321,19.3688965,-13.8714867,108.932091
4509,22.548303,19.5172119,-13.835927,109.2826
4510,22.553316,19.7369385,-13.8156061,109.531517
4511,22.558306,19.8907471,-13.790205,109.953163
4512,22.563321,20.1379395,-13.7800446,110.263039
4513,22.568303,20.2972412,-13.7648039,110.445915
4514,22.573320,20.5444336,-13.7495632,110.725319
4515,22.578307,20.692749,-13.7140026,111.16729
4516,22.583322,20.9124756,-13.6835232,111.46701
4517,22.588304,21.0552979,-13.6428833,111.929291
4518,22.593321,21.126709,-13.6124029,112.239166
4519,22.598316,21.3464355,-13.5565233,112.676048
4520,22.603320,21.5551758,-13.5209637,112.960533
4521,22.608306,21.6925049,-13.4752445,113.372017
4522,22.613320,21.9012451,-13.4447651,113.666656
4523,22.618302,22.0440674,-13.4041243,114.088303
4524,22.623315,22.2418213,-13.3736448,114.372787
4525,22.628306,22.3736572,-13.3279257,114.829987
4526,22.633322,22.5714111,-13.2974463,115.134789
4527,22.638301,22.7032471,-13.2568064,115.597061
4528,22.643326,22.9229736,-13.2314062,115.896782
4529,22.648319,23.0712891,-13.2009258,116.318428
4530,22.653308,23.2910156,-13.1806049,116.567345
4531,22.658317,23.4393311,-13.160284,116.922943
4532,22.663307,23.6535645,-13.1501236,117.156616
4533,22.668319,23.7963867,-13.1399632,117.502052
4534,22.673307,24.005127,-13.1247225,117.740807
4535,22.678319,24.1479492,-13.1044016,118.137047
4536,22.683304,24.3347168,-13.0891609,118.421532
4537,22.688321,24.4555664,-13.0637598,118.868576
4538,22.693306,24.5819092,-13.0535994,119.168297
4539,22.698322,24.7631836,-13.0434389,119.605186
4540,22.703307,24.7631836,-13.023119,119.879509
4541,22.708316,24.7631836,-12.9977188,120.290993
4542,22.713318,25.1971436,-12.9773989,120.580551
4543,22.718316,25.1971436,-12.9773989,120.580551
4544,22.723301,25.7629395,-12.9773989,120.580551
4545,22.728330,25.9002686,-12.9773989,120.580551
4546,22.733319,26.1090088,-12.9773989,120.580551
4547,22.738301,26.2573242,-12.9773989,120.580551
4548,22.743315,26.4825439,-12.9773989,120.580551
4549,22.748301,26.6363525,-12.9773989,120.580551
4550,22.753318,26.8615723,-12.9773989,120.580551
4551,22.758303,27.0043945,-12.9773989,120.580551
4552,22.763318,27.2021484,-12.9570789,120.671997
4553,22.768305,27.3339844,-12.9062796,120.951401
4554,22.773318,27.5317383,-12.8707199,121.174919
4555,22.778301,27.6690674,-12.8148403,121.566078
4556,22.783322,27.8778076,-12.7742004,121.845482
4557,22.788301,28.0151367,-12.7030802,122.312836
4558,22.793318,28.223877,-12.6471996,122.643036
4559,22.798308,28.3612061,-12.6217985,122.841156
