Index,Time,X,Y
4849,94.646000,19.8578072,-191.11496
4850,94.664000,19.8598385,-192.422546
4851,94.682000,19.8298664,-193.46701
4852,94.701000,19.8176746,-194.325531
4853,94.719000,19.8227558,-195.280045
4854,94.737000,19.8252964,-196.2742
4855,94.755000,19.8735542,-197.721512
4856,94.772000,19.8984413,-199.117493
4857,94.793000,19.8852329,-200.699402
4858,94.811000,19.9004745,-201.99379
4859,94.829000,19.9736271,-203.579773
4860,94.855000,20.0401726,-205.845459
4861,94.875000,20.0147743,-207.707779
4862,94.891000,20.0229015,-209.23584
4863,94.908000,20.0371246,-210.870575
4864,94.925000,20.069128,-212.641998
4865,94.945000,20.0823364,-213.027054
4866,94.963000,20.0980835,-213.513733
4867,94.981000,20.0975761,-213.513733
4868,94.999000,20.0975761,-213.513733
4869,95.017000,20.0996075,-213.60466
4870,95.036000,20.0843678,-214.931549
4871,95.055000,20.0823364,-215.189117
4872,95.074000,20.0813217,-216.000412
4873,95.096000,20.0792904,-216.046143
4874,95.115000,20.0625286,-216.690796
4875,95.133000,20.052372,-218.677078
4876,95.151000,20.0777721,-220.642014
4877,95.169000,20.107235,-222.682159
4878,95.187000,20.1402531,-224.944809
4879,95.206000,20.2286415,-227.134796
4880,95.226000,20.243372,-229.331894
4881,95.243000,20.3170319,-231.207962
4882,95.262000,20.3871365,-233.234375
4883,95.280000,20.5070248,-237.435501
4884,95.313000,20.5451221,-239.519302
4885,95.331000,20.5933819,-241.702179
4886,95.364000,20.6568813,-246.371689
4887,95.383000,20.6995525,-248.561157
4888,95.407000,20.7376518,-251.901764
4889,95.425000,20.7960701,-254.248215
4890,95.443000,20.8951283,-256.886749
4891,95.461000,21.0876598,-260.183197
4892,95.491000,21.2019577,-262.829346
4893,95.513000,21.310667,-265.573547
4894,95.533000,21.453413,-267.90274
4895,95.551000,21.5616169,-270.435669
4896,95.571000,21.627655,-272.558044
4897,95.594000,21.6850567,-274.335022
4898,95.631000,21.8384686,-278.115021
4899,95.650000,21.9258442,-280.328369
4900,95.668000,22.0076313,-282.766266
4901,95.686000,22.0924664,-285.463715
4902,95.704000,22.2103233,-287.988983
4903,95.730000,22.2890663,-291.164459
4904,95.749000,22.3347855,-293.631317
4905,95.768000,22.4257183,-296.323212
4906,95.786000,22.4978523,-298.758057
4907,95.804000,22.5603371,-301.407715
4908,95.822000,22.6289177,-303.335083
4909,95.844000,22.6649818,-304.982025
4910,95.865000,22.7635326,-307.835449
4911,95.884000,22.7950287,-310.234192
4912,95.904000,22.8935795,-313.499115
4913,95.924000,23.0017834,-316.3078
4914,95.942000,23.0825539,-319.070312
4915,95.961000,23.2105694,-321.824707
4916,95.978000,23.3086128,-324.61261
4917,95.996000,23.4036102,-326.611053
4918,96.015000,23.472187,-328.650665
4919,96.034000,23.5631161,-331.354736
4920,96.052000,23.6479511,-334.026337
4921,96.070000,23.7769794,-336.807159
4922,96.094000,23.9055004,-340.519562
4923,96.119000,24.0106544,-343.270935
4924,96.138000,24.1447659,-345.758057
4925,96.155000,24.2478886,-348.530701
4926,96.173000,24.3886032,-351.441071
4927,96.192000,24.4597225,-352.518555
4928,96.209000,24.5425262,-355.19165
4929,96.227000,24.6629181,-358.15683
4930,96.246000,24.7853451,-360.964569
4931,96.266000,24.8920231,-363.703186
4932,96.282000,25.0200386,-366.331573
4933,96.301000,25.0860786,-367.977966
4934,96.319000,25.1978359,-370.476288
4935,96.344000,25.367506,-373.813904
4936,96.368000,25.4508171,-376.177124
4937,96.388000,25.5834045,-379.13623
4938,96.407000,25.7566299,-382.155792
4939,96.427000,25.9146175,-385.274902
4940,96.451000,26.0207901,-387.481598
4941,96.468000,26.0817509,-389.23468
4942,96.489000,26.1655712,-392.022583
4943,96.507000,26.2331333,-395.342834
4944,96.527000,26.2559929,-397.10965
4945,96.573000,26.3941689,-401.221893
4946,96.595000,26.5176125,-403.977295
4947,96.616000,26.5790787,-405.662323
4948,96.635000,26.6369896,-407.499725
4949,96.653000,26.7147141,-410.082855
4950,96.673000,26.7787228,-413.088196
4951,96.693000,26.8727016,-416.332764
4952,96.720000,27.0047798,-418.813324
4953,96.738000,27.116539,-421.275116
4954,96.757000,27.2562408,-424.035065
4955,96.778000,27.2770691,-424.796051
4956,96.796000,27.3288822,-425.911652
4957,96.814000,27.4299736,-428.364258
4958,96.833000,27.461977,-429.311646
4959,96.854000,27.5214119,-431.508759
4960,96.874000,27.5803375,-433.282684
4961,96.890000,27.6824436,-435.792725
4962,96.907000,27.7916622,-437.964417
4963,96.925000,27.9166298,-440.30835
4964,96.942000,28.0796947,-443.374115
4965,96.965000,28.2610512,-445.998962
4966,96.983000,28.3880501,-448.054321
4967,97.000000,28.5064125,-450.352539
4968,97.016000,28.5663548,-451.621002
4969,97.036000,28.5734653,-452.552673
4970,97.054000,28.6887798,-454.729004
4971,97.071000,28.7791996,-456.839264
4972,97.090000,28.829998,-459.016052
4973,97.120000,29.0885735,-462.651306
4974,97.139000,29.2358894,-464.96167
4975,97.160000,29.4213085,-467.513397
4976,97.179000,29.5097008,-469.542847
4977,97.197000,29.5930099,-471.862854
4978,97.220000,29.6788578,-474.147339
4979,97.239000,29.754549,-476.5466
4980,97.257000,29.774868,-477.680908
4981,97.278000,29.8495445,-479.798279
4982,97.294000,29.897295,-481.563599
4983,97.318000,29.9780693,-484.525269
4984,97.344000,30.0131187,-487.35025
4985,97.362000,30.0476608,-489.353271
4986,97.379000,30.0756016,-491.468597
4987,97.397000,30.0806828,-493.499573
4988,97.415000,30.1126842,-495.614868
4989,97.439000,30.1665306,-498.349884
4990,97.457000,30.2305393,-500.423523
4991,97.476000,30.300642,-502.504272
4992,97.494000,30.3946209,-504.608917
4993,97.510000,30.4728508,-506.273163
4994,97.527000,30.5048542,-507.0672
4995,97.546000,30.5444775,-507.616333
4996,97.563000,30.5444775,-507.616333
4997,97.584000,30.548542,-507.65036
4998,97.612000,30.5510826,-507.702667
4999,97.634000,30.5510826,-507.702667
5000,97.652000,30.5510826,-507.702667
5001,97.669000,30.5510826,-507.702667
5002,97.689000,30.5510826,-507.702667
5003,97.709000,30.5510826,-507.702667
5004,97.727000,30.5510826,-507.702667
5005,97.745000,30.5510826,-507.702667
5006,97.764000,30.54702,-507.632568
5007,97.785000,30.5520992,-506.833496
5008,97.803000,30.5541306,-506.730377
5009,97.820000,30.5541306,-506.730377
5010,97.841000,30.5500641,-505.963257
5011,97.862000,30.5617485,-505.807312
5012,97.880000,30.5617485,-505.806793
5013,97.899000,30.5566673,-505.611176
5014,97.924000,30.5612373,-504.027252
5015,97.943000,30.5612373,-504.027252
5016,97.962000,30.5612373,-504.027252
5017,97.983000,30.56073,-504.016571
5018,98.003000,30.56073,-504.016571
5019,98.024000,30.56073,-504.015045
5020,98.043000,30.5774918,-501.787445
5021,98.059000,30.5978107,-499.173767
5022,98.078000,30.6354027,-497.7229
5023,98.101000,30.6536922,-495.398315
5024,98.124000,30.6795979,-491.801178
5025,98.146000,30.698391,-488.823853
5026,98.164000,30.7176933,-487.795685
5027,98.185000,30.7420769,-486.192413
5028,98.203000,30.7573185,-485.432434
5029,98.222000,30.8492622,-482.82486
5030,98.241000,30.9732132,-479.717468
5031,98.260000,31.0529671,-476.337708
5032,98.278000,31.1743793,-472.582031
5033,98.296000,31.2388935,-469.832214
5034,98.317000,31.3257618,-465.817474
5035,98.334000,31.4441223,-462.513458
5036,98.354000,31.4883194,-458.817719
5037,98.380000,31.596014,-453.618347
5038,98.401000,31.6559563,-449.478607
5039,98.423000,31.691515,-447.482666
5040,98.440000,31.7326622,-445.284546
5041,98.459000,31.7733021,-443.516754
5042,98.477000,31.7824459,-442.612
5043,98.494000,31.8515339,-441.054474
5044,98.512000,31.8891239,-438.059357
5045,98.529000,31.9856415,-434.381409
5046,98.551000,32.0501595,-432.322998
5047,98.570000,32.1141701,-429.427948
5048,98.595000,32.2675896,-424.999176
5049,98.619000,32.3285522,-422.19754
5050,98.642000,32.47435,-417.729645
5051,98.662000,32.5622368,-414.713654
5052,98.680000,32.6455421,-412.035492
5053,98.705000,32.8131828,-407.65094
5054,98.724000,32.8822708,-404.794464
5055,98.753000,32.8985291,-403.410187
5056,98.772000,32.9351082,-400.185913
5057,98.804000,32.9884491,-397.647919
5058,98.824000,32.9894638,-396.866608
5059,98.847000,33.0316277,-395.358368
5060,98.867000,33.0743027,-392.275818
5061,98.886000,33.1891136,-388.525269
5062,98.906000,33.2714119,-385.265472
5063,98.925000,33.3318672,-383.670868
5064,98.944000,33.4644547,-380.204254
5065,98.969000,33.6066933,-375.782074
5066,98.987000,33.6773033,-374.051361
5067,99.004000,33.7509613,-371.432098
5068,99.028000,33.6981201,-367.363007
5069,99.045000,33.8469734,-364.68985
5070,99.064000,33.8733864,-362.725891
5071,99.081000,33.9048805,-361.824188
5072,99.105000,33.8911629,-359.701172
5073,99.123000,33.8495026,-358.487091
5074,99.145000,33.8220711,-357.347168
5075,99.164000,33.7987022,-356.671509
5076,99.181000,33.7296181,-356.516083
5077,99.201000,33.7057381,-356.540497
5078,99.218000,33.6971054,-356.604004
5079,99.235000,33.7153969,-356.752869
5080,99.272000,33.7595901,-356.77829
5081,99.296000,33.7941284,-356.745819
5082,99.318000,33.7890511,-356.674744
5083,99.336000,33.7839737,-356.663574
5084,99.364000,33.7839737,-356.679901
5085,99.383000,33.7849884,-356.683441
5086,99.402000,33.7854958,-356.681366
5087,99.424000,33.7860031,-356.681366
5088,99.442000,33.7865105,-356.681366
5089,99.459000,33.7865105,-356.681366
5090,99.477000,33.7865105,-356.681366
5091,99.495000,33.7870178,-356.681366
5092,99.513000,33.7870178,-356.681366
5093,99.532000,33.7870178,-356.681366
5094,99.556000,33.8042908,-356.761627
5095,99.577000,33.8149567,-356.812439
5096,99.594000,33.8586464,-357.059326
5097,99.616000,33.8682976,-357.502899
5098,99.633000,33.8774414,-358.023102
5099,99.654000,33.8738899,-358.525024
5100,99.679000,33.8784561,-358.881195
5101,99.696000,33.8774414,-359.159607
5102,99.714000,33.8703346,-359.458313
5103,99.740000,33.9074173,-359.927185
5104,99.758000,33.9307899,-360.301575
5105,99.777000,33.9582214,-360.613464
5106,99.798000,34.0003853,-361.019836
5107,99.814000,34.0313683,-361.381989
5108,99.834000,34.0445824,-361.73349
5109,99.866000,34.0461044,-362.329376
5110,99.884000,34.0466118,-362.659088
5111,99.905000,34.0257721,-363.061432
5112,99.923000,34.0074806,-363.374817
5113,99.941000,34.0293312,-363.826416
5114,99.961000,34.0476265,-364.204346
5115,99.978000,34.0532112,-364.487335
5116,99.995000,34.057785,-364.842407
5117,100.015000,34.0720139,-365.139099
5118,100.035000,34.0730286,-365.148254
5119,100.053000,34.0938644,-365.374847
5120,100.072000,34.1167221,-365.720306
5121,100.091000,34.0872574,-366.338562
5122,100.114000,34.0882683,-367.349457
