-5432.942,98.117,-1.496,0.773,-368.971,0.079
-5432.787,93.081,-1.495,2.255,-366.556,0.078
-5432.651,87.960,-1.493,3.318,-365.361,0.083
-5432.556,82.786,-1.492,3.815,-364.892,0.081
-5432.478,77.822,-1.491,4.058,-362.334,0.077
-5432.376,72.561,-1.491,4.500,-363.208,0.070
-5432.350,67.413,-1.491,4.112,-362.792,0.058
-5432.285,62.475,-1.490,4.178,-360.270,0.053
-5432.190,57.360,-1.490,4.540,-359.943,0.050
-5432.103,52.225,-1.490,4.768,-359.871,0.043
-5432.196,47.169,-1.490,3.110,-358.993,0.040
-5432.248,42.102,-1.490,2.120,-358.364,0.030
-5432.172,36.871,-1.490,2.586,-359.510,0.025
-5432.462,31.781,-1.490,-0.783,-359.035,0.018
-5432.544,26.769,-1.491,-1.514,-357.830,0.009
-5432.749,21.838,-1.490,-3.390,-355.973,0.017
-5433.004,16.971,-1.490,-5.524,-353.729,0.019
-5432.950,11.958,-1.490,-4.156,-353.312,0.014
-5433.029,6.908,-1.491,-4.355,-353.338,0.002
-5433.155,1.831,-1.491,-5.009,-353.635,0.001
-5433.291,-3.326,-1.492,-5.674,-354.724,-0.008
-5433.282,-8.671,-1.492,-4.745,-357.582,-0.006
-5433.431,-14.046,-1.493,-5.581,-360.328,-0.015
-5433.365,-19.299,-1.494,-4.081,-361.412,-0.024
-5433.327,-24.471,-1.494,-3.095,-361.500,-0.020
-5433.313,-29.797,-1.494,-2.498,-363.167,-0.019
-5433.304,-35.119,-1.495,-2.037,-364.547,-0.024
-5433.016,-40.515,-1.496,1.231,-366.483,-0.029
-5433.130,-45.971,-1.496,-0.121,-368.751,-0.021
-5433.158,-51.606,-1.495,-0.392,-372.530,-0.013
-5433.018,-57.076,-1.494,1.110,-374.054,-0.004
-5432.859,-62.585,-1.493,2.578,-375.763,0.009
-5432.787,-68.060,-1.492,2.939,-376.865,0.014
-5432.598,-73.629,-1.491,4.457,-378.772,0.021
-5432.458,-79.031,-1.491,5.237,-378.679,0.023
-5432.235,-84.402,-1.490,6.763,-378.280,0.026
-5432.009,-89.590,-1.490,8.094,-376.048,0.028
-5431.812,-94.906,-1.489,8.943,-375.478,0.029
-5431.567,-100.155,-1.486,10.141,-374.289,0.049
-5431.363,-105.442,-1.485,10.747,-373.678,0.060
-5431.077,-110.677,-1.483,12.111,-372.606,0.068
-5430.854,-116.207,-1.483,12.635,-374.744,0.061
-5430.474,-121.431,-1.483,14.682,-373.412,0.048
-5430.267,-126.701,-1.483,14.653,-372.742,0.036
-5429.962,-131.996,-1.483,15.640,-372.435,0.035
-5429.799,-137.868,-1.482,15.017,-378.120,0.036
-5429.683,-144.227,-1.483,14.006,-387.966,0.025
-5429.529,-150.930,-1.484,13.528,-399.919,0.012
-5429.269,-158.005,-1.484,14.223,-413.941,0.007
-5428.776,-165.452,-1.483,17.194,-429.722,0.021
-5428.282,-173.475,-1.482,19.755,-449.122,0.024
-5427.975,-181.510,-1.482,20.014,-465.788,0.025
-5427.615,-189.676,-1.482,20.778,-481.353,0.014
-5427.087,-198.019,-1.483,23.155,-496.449,0.000
-5426.610,-206.271,-1.484,24.659,-508.391,-0.004
-5426.159,-214.512,-1.484,25.678,-518.465,-0.006
-5425.834,-222.750,-1.485,25.239,-527.021,-0.013
-5425.441,-231.020,-1.485,25.581,-534.653,-0.007
-5424.858,-239.245,-1.484,27.822,-540.696,0.001
