Index,Time,((robot).imu)->data[10],debug_Y,debug_X
279,0.279668,0,19.2000008,257.100006
280,0.280672,0,19.2000008,257.100006
281,0.281670,0,19.2000008,257.100006
282,0.282665,0,19.2000008,257.100006
283,0.283671,0,19.2000008,257.100006
284,0.284670,0,19.2000008,257.100006
285,0.285669,0,19.2000008,257.100006
286,0.286672,0,19.2000008,257.100006
287,0.287672,0,19.2000008,257.100006
288,0.288681,0,19.2000008,257.100006
289,0.289672,0,19.2000008,257.100006
290,0.290668,0,19.2000008,257.100006
291,0.291668,0,19.2000008,257.100006
292,0.292671,0,19.2000008,257.100006
293,0.293671,0,19.2000008,257.100006
294,0.294669,0,19.2000008,257.100006
295,0.295668,0,19.2000008,257.100006
296,0.296672,0,19.2000008,257.100006
297,0.297671,0,19.2000008,257.100006
298,0.298667,0,19.2000008,257.100006
299,0.299708,0,19.2000008,257.100006
300,0.300667,0,19.2000008,257.100006
301,0.301672,0,19.2000008,257.100006
302,0.302671,0,19.2000008,257.100006
303,0.303666,0,19.2000008,257.100006
304,0.304669,0,19.2000008,257.100006
305,0.305672,0,19.2000008,257.100006
306,0.306672,0,19.2000008,257.100006
307,0.307667,0,19.2000008,257.100006
308,0.308667,0,19.2000008,257.100006
309,0.309784,0,19.2000008,257.100006
310,0.310671,0,19.2000008,257.100006
311,0.311665,0,19.2000008,257.100006
312,0.312669,0,19.2000008,257.100006
313,0.313668,0,19.2000008,257.100006
314,0.314667,0,19.2000008,257.100006
315,0.315665,0,19.2000008,257.100006
316,0.316667,0,19.2000008,257.100006
317,0.317666,0,19.2000008,257.100006
318,0.318669,0,19.2000008,257.100006
319,0.319692,0,19.2000008,257.100006
320,0.320680,0,19.2000008,257.100006
321,0.321670,0,19.2000008,257.100006
322,0.322665,0,19.2000008,257.100006
323,0.323672,0,19.2000008,257.100006
324,0.324670,0,19.2000008,257.100006
325,0.325668,0,19.2000008,257.100006
326,0.326671,0,19.2000008,257.100006
327,0.327694,0,19.2000008,257.100006
328,0.328687,0,19.2000008,257.100006
329,0.329669,0,19.2000008,257.100006
330,0.330706,0,19.2000008,257.100006
331,0.331670,0,19.2000008,257.100006
332,0.332669,0,19.2000008,257.100006
333,0.333672,0,19.2000008,257.100006
334,0.334666,0,19.2000008,257.100006
335,0.335669,0,19.2000008,257.100006
336,0.336667,0,19.2000008,257.100006
337,0.337670,0,19.2000008,257.100006
338,0.338669,0,19.2000008,257.100006
339,0.339672,0,19.2000008,257.100006
340,0.340670,0,19.2000008,257.100006
341,0.341690,0,19.2000008,257.100006
342,0.342687,0,19.2000008,257.100006
343,0.343669,0,19.2000008,257.100006
344,0.344667,0,19.2000008,257.100006
345,0.345666,0,19.2000008,257.100006
346,0.346669,0,19.2000008,257.100006
347,0.347668,0,19.2000008,257.100006
348,0.348671,0,19.2000008,257.100006
349,0.349669,0,19.2000008,257.100006
350,0.350665,0,19.2000008,257.100006
351,0.351672,0,19.2000008,257.100006
352,0.352724,0,19.2000008,257.100006
353,0.353667,0,19.2000008,257.100006
354,0.354670,0,19.2000008,257.100006
355,0.355666,0,19.2000008,257.100006
356,0.356665,0,19.2000008,257.100006
357,0.357669,0,19.2000008,257.100006
358,0.358668,0,19.2000008,257.100006
359,0.359671,0,19.2000008,257.100006
360,0.360670,0,19.2000008,257.100006
361,0.361666,0,19.2000008,257.100006
362,0.362665,0,19.2000008,257.100006
363,0.363684,0,19.2000008,257.100006
364,0.364670,0,19.2000008,257.100006
365,0.365666,0,19.2000008,257.100006
366,0.366666,0,19.2000008,257.100006
367,0.367669,0,19.2000008,257.100006
368,0.368669,0,19.2000008,257.100006
369,0.369672,0,19.2000008,257.100006
370,0.370671,0,19.2000008,257.100006
371,0.371667,0,19.2000008,257.100006
372,0.372666,0,19.2000008,257.100006
373,0.373743,0,19.2000008,257.100006
374,0.374667,0,19.2000008,257.100006
375,0.375666,0,19.2000008,257.100006
376,0.376670,0,19.2000008,257.100006
377,0.377670,0,19.2000008,257.100006
378,0.378665,0,19.2000008,257.100006
379,0.379672,0,19.2000008,257.100006
380,0.380668,0,19.2000008,257.100006
381,0.381666,0,19.2000008,257.100006
382,0.382693,0,19.2000008,257.100006
383,0.383709,0,19.2000008,257.100006
384,0.384685,0,19.2000008,257.100006
385,0.385668,0,19.2000008,257.100006
386,0.386671,0,19.2000008,257.100006
387,0.387670,0,19.2000008,257.100006
388,0.388665,0,19.2000008,257.100006
389,0.389671,0,19.2000008,257.100006
390,0.390666,0,19.2000008,257.100006
391,0.391672,0,19.2000008,257.100006
392,0.392667,0,19.2000008,257.100006
393,0.393666,0,19.2000008,257.100006
394,0.394688,0,19.2000008,257.100006
395,0.395681,0,19.2000008,257.100006
396,0.396671,0,19.2000008,257.100006
397,0.397667,0,19.2000008,257.100006
398,0.398665,0,19.2000008,257.100006
399,0.399668,0,19.2000008,257.100006
400,0.400666,0,19.2000008,257.100006
401,0.401669,0,19.2000008,257.100006
402,0.402668,0,19.2000008,257.100006
403,0.403671,0,19.2000008,257.100006
404,0.404665,0,19.2000008,257.100006
405,0.405684,0,19.2000008,257.100006
406,0.406666,0,19.2000008,257.100006
407,0.407670,0,19.2000008,257.100006
408,0.408668,0,19.2000008,257.100006
409,0.409671,0,19.2000008,257.100006
410,0.410670,0,19.2000008,257.100006
411,0.411665,0,19.2000008,257.100006
412,0.412671,0,19.2000008,257.100006
